pmsID,status,depDate,arrDate,insDate,rooms,amount,daily_rates,breakfast,cancel_date,group_name,persons,hotel_id,rateCode_id,roomType_id,source_id,company_agent_id,market_id,package_rates,tracking_id,room_number
49356,Active,2023-04-02,2023-03-31,2023-03-30,1,5263.00,"[5453.0, 5263.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19852,295,None,20230331-5201-191059779,None
49392,Active,2023-04-02,2023-04-01,2023-03-31,1,4890.00,[4890.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49401,Active,2023-04-02,2023-04-01,2023-04-01,1,4703.00,[4702.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49400,Active,2023-04-02,2023-04-01,2023-04-01,1,4990.00,[4990.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230401-5201-191409695,None
49433,Active,2023-04-04,2023-04-03,2023-04-03,1,4490.00,[4490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49435,Active,2023-04-04,2023-04-03,2023-04-03,1,4490.00,[4490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49334,Active,2023-04-05,2023-04-03,2023-03-28,1,6019.00,"[6019.0, 6019.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,3113,14223,256958,295,None,5383213,None
49382,Active,2023-04-05,2023-04-04,2023-03-31,1,5390.00,[6140.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,296316,295,None,None,None
49446,Active,2023-04-06,2023-04-05,2023-04-04,1,6267.00,[11276.25],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49275,Active,2023-04-07,2023-04-02,2023-03-24,1,5290.00,"[6540.0, 7540.0, 6540.0, 7540.0, 7040.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31082,3113,14223,19860,295,None,None,None
49325,Active,2023-04-07,2023-04-06,2023-03-27,1,5640.00,[5640.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230406-5201-190515471,None
49429,Active,2023-04-07,2023-04-05,2023-04-03,1,5640.00,"[5900.0, 5640.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230405-5201-191704350,None
49445,Active,2023-04-07,2023-04-05,2023-04-04,1,5450.00,"[11276.25, 5450.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49482,Active,2023-04-07,2023-04-06,2023-04-06,1,6240.00,[6240.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19860,295,None,None,None
49355,Active,2023-04-08,2023-04-03,2023-03-30,1,4883.00,"[5405.4, 5405.4, 5405.4, 5350.8, 4882.8]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,256936,295,None,28679179,None
49432,Active,2023-04-08,2023-04-07,2023-04-03,1,5843.00,[5843.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19860,295,None,None,None
49495,Active,2023-04-08,2023-04-07,2023-04-07,1,4350.00,[4350.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230407-5201-192497746,None
49403,Active,2023-04-09,2023-04-08,2023-04-01,1,5778.00,[5778.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256935,295,None,20230408-5201-191427523,None
49504,Active,2023-04-09,2023-04-08,2023-04-08,1,3990.00,[3990.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49501,Active,2023-04-10,2023-04-08,2023-04-08,1,5550.00,"[3990.0, 5550.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49514,Active,2023-04-10,2023-04-09,2023-04-09,1,3901.00,[3900.65],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49523,Active,2023-04-11,2023-04-10,2023-04-10,1,3901.00,[3900.65],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49540,Active,2023-04-12,2023-04-11,2023-04-11,1,6012.00,[6012.05],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49545,Active,2023-04-12,2023-04-11,2023-04-11,1,6150.00,[6150.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49554,Active,2023-04-13,2023-04-12,2023-04-12,1,4973.00,[4972.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49559,Active,2023-04-13,2023-04-12,2023-04-12,1,5390.00,[5390.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49048,Active,2023-04-14,2023-04-10,2023-03-09,1,6579.00,"[6579.0, 6579.0, 6579.0, 6579.0]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33146,3113,14223,256935,295,None,20230403-5201-187345196,None
49461,Active,2023-04-14,2023-04-13,2023-04-05,1,5653.00,[5652.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49371,Active,2023-04-15,2023-04-09,2023-03-31,1,5000.00,"[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14223,19860,295,None,None,None
49441,Active,2023-04-15,2023-04-09,2023-04-04,1,5692.00,"[5683.5, 7247.5, 7408.5, 7017.5, 7063.5, 6442.5]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49442,Active,2023-04-15,2023-04-09,2023-04-04,1,5692.00,"[5683.5, 7247.5, 7408.5, 7017.5, 7063.5, 6442.5]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49464,Active,2023-04-16,2023-04-14,2023-04-05,1,5200.00,"[6000.0, 5200.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49497,Active,2023-04-16,2023-04-15,2023-04-07,1,5800.00,[5800.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49563,Active,2023-04-16,2023-04-15,2023-04-12,1,5364.00,[5363.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256950,295,None,None,None
49612,Active,2023-04-16,2023-04-15,2023-04-15,1,5190.00,[5190.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230415-5201-193859249,None
49617,Active,2023-04-17,2023-04-16,2023-04-16,1,3783.00,[3782.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,None,None
49621,Active,2023-04-17,2023-04-16,2023-04-16,1,4946.00,[4945.75],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49609,Active,2023-04-18,2023-04-15,2023-04-15,1,6800.00,"[5840.0, 5340.0, 6800.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230415-5201-193842271,None
49610,Active,2023-04-18,2023-04-15,2023-04-15,1,6800.00,"[5840.0, 5340.0, 6800.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230415-5201-193842271,None
49631,Active,2023-04-18,2023-04-17,2023-04-17,1,4922.00,[4921.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,None,None
49656,Active,2023-04-19,2023-04-18,2023-04-18,1,6950.00,[6950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230418-5201-194340655,None
49279,Active,2023-04-20,2023-04-19,2023-03-24,1,4380.00,[4380.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230419-5201-189999987,None
49636,Active,2023-04-20,2023-04-18,2023-04-17,1,6500.00,"[6500.0, 6500.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,294416,295,None,None,None
49637,Active,2023-04-20,2023-04-18,2023-04-17,1,6500.00,"[6500.0, 6500.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,294417,295,None,None,None
49638,Active,2023-04-20,2023-04-18,2023-04-17,1,6500.00,"[6500.0, 6500.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,294418,295,None,None,None
49337,Active,2023-04-21,2023-04-16,2023-03-28,1,6500.00,"[6140.0, 6450.0, 6450.0, 6740.0, 6500.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,46020,295,None,10319082,None
49438,Active,2023-04-21,2023-04-17,2023-04-04,1,6514.00,"[5939.0, 6008.0, 6054.0, 6514.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256958,295,None,5417949,None
49579,Active,2023-04-21,2023-04-20,2023-04-13,1,7064.00,[7063.5],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,3113,14223,256958,295,None,5471863,None
49580,Active,2023-04-21,2023-04-20,2023-04-13,1,7064.00,[7063.5],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,3113,14223,256958,295,None,5471871,None
49632,Active,2023-04-22,2023-04-21,2023-04-17,1,5653.00,[5653.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19852,295,None,None,None
49332,Active,2023-04-23,2023-04-20,2023-03-28,1,4410.00,"[6100.0, 5910.0, 5910.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230420-5201-190592298,None
49349,Active,2023-04-23,2023-04-20,2023-03-30,1,4900.00,"[6150.0, 5750.0, 5650.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230420-5201-190963360,None
49639,Active,2023-04-23,2023-04-21,2023-04-17,1,7150.00,"[7150.0, 7150.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19860,295,None,None,None
49692,Active,2023-04-23,2023-04-21,2023-04-21,1,5726.00,"[5726.0, 5726.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256935,295,None,20230421-5201-194911309,None
49724,Active,2023-04-23,2023-04-22,2023-04-22,1,6390.00,[6390.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49729,Active,2023-04-24,2023-04-23,2023-04-23,1,5350.00,[5350.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230423-5201-195301289,None
49595,Active,2023-04-25,2023-04-23,2023-04-14,1,6267.00,"[5913.5, 7017.5]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,294234,295,None,None,None
49741,Active,2023-04-26,2023-04-25,2023-04-24,1,5595.00,[5594.5],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19860,295,None,None,None
49748,Active,2023-04-26,2023-04-25,2023-04-25,1,5339.00,[5338.8],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49756,Active,2023-04-26,2023-04-25,2023-04-25,1,7369.00,[7369.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,46020,295,None,10399590,None
49771,Active,2023-04-27,2023-04-26,2023-04-26,1,6650.00,[6650.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49664,Active,2023-04-28,2023-04-24,2023-04-19,1,6150.00,"[6330.0, 6200.0, 6330.0, 6150.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,3113,14218,19860,295,None,None,None
49780,Active,2023-04-28,2023-04-27,2023-04-26,1,6550.00,[6550.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230427-5201-195766749,None
49792,Active,2023-04-28,2023-04-26,2023-04-26,1,7078.00,"[6082.0, 7077.5]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49799,Active,2023-04-28,2023-04-27,2023-04-27,1,6550.00,[6550.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230427-5201-195967183,None
49534,Active,2023-04-29,2023-04-23,2023-04-11,1,5048.00,"[5568.5, 6097.5, 6097.5, 6143.5, 6097.5, 5798.5]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49794,Active,2023-04-29,2023-04-28,2023-04-26,1,5713.00,[5712.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256935,295,None,20230428-5201-195890071,None
49583,Active,2023-04-30,2023-04-22,2023-04-13,1,4175.00,"[5814.0, 5916.0, 4998.0, 5916.0, 6222.0, 5975.5, 5771.5, 4925.2]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,3113,14223,256938,295,None,720,None
49628,Active,2023-04-30,2023-04-29,2023-04-17,1,5830.00,[5830.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,3113,14223,46020,295,None,10374666,None
49806,Active,2023-04-30,2023-04-28,2023-04-27,1,5928.00,"[5890.0, 5928.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19852,295,None,20230428-5201-196073270,None
49815,Active,2023-04-30,2023-04-28,2023-04-28,1,5719.00,"[5681.5, 5718.5]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,3113,14223,46020,295,None,10406500,None
49832,Active,2023-04-30,2023-04-29,2023-04-29,1,6448.00,[6447.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19852,295,None,20230429-5201-196387806,None
49843,Active,2023-04-30,2023-04-29,2023-04-29,1,5713.00,[5712.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49846,Active,2023-05-01,2023-04-30,2023-04-29,1,5020.00,[5019.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49854,Active,2023-05-01,2023-04-30,2023-04-30,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49451,Active,2023-05-02,2023-04-30,2023-04-04,1,4462.00,"[5632.5, 5212.5]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49754,Active,2023-05-03,2023-05-02,2023-04-25,1,4412.00,[4411.5],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,256938,295,None,720,None
49859,Active,2023-05-03,2023-05-02,2023-05-02,1,4495.00,[4494.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19852,295,None,20230502-5201-196805401,None
49898,Active,2023-05-04,2023-05-03,2023-05-03,1,4490.00,[4490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49899,Active,2023-05-04,2023-05-04,2023-05-03,1,0.00,[0.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49786,Active,2023-05-05,2023-05-02,2023-04-26,1,4232.00,"[4833.0, 4982.0, 4982.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230502-5201-195804295,None
49745,Active,2023-05-06,2023-05-05,2023-04-25,1,4350.00,[4350.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230505-5201-195566126,None
49956,Active,2023-05-06,2023-05-06,2023-05-05,1,5750.00,[5750.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49271,Active,2023-05-07,2023-05-04,2023-03-24,1,4190.00,"[4130.0, 4190.0, 4190.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230504-5201-189921021,None
49272,Active,2023-05-07,2023-05-04,2023-03-24,1,5650.00,"[5083.0, 5125.0, 5650.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230504-5201-189921021,None
49978,Active,2023-05-07,2023-05-06,2023-05-07,1,5890.00,[5890.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49744,Active,2023-05-08,2023-05-04,2023-04-25,1,4083.00,"[5790.0, 4046.0, 4083.0, 4083.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230504-5201-195559535,None
49990,Active,2023-05-08,2023-05-07,2023-05-08,1,8398.00,[8398.5],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49795,Active,2023-05-09,2023-05-04,2023-04-26,1,5704.00,"[5967.4, 6056.4, 5816.4, 5786.4, 5704.4]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,46020,295,None,10403482,None
49802,Active,2023-05-09,2023-05-06,2023-04-27,1,4325.00,"[4790.0, 4548.0, 4325.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230506-5201-196008797,None
49896,Active,2023-05-09,2023-05-09,2023-05-03,1,4275.00,[5775.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30840,3113,14223,19860,295,None,None,None
49989,Active,2023-05-09,2023-05-07,2023-05-07,1,6090.00,"[5890.0, 6090.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19860,295,None,None,None
49894,Active,2023-05-10,2023-05-09,2023-05-03,1,4129.00,[4129.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49948,Active,2023-05-11,2023-05-07,2023-05-05,1,4046.00,"[4641.0, 4083.0, 4176.0, 4046.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230507-5201-197456745,None
49823,Active,2023-05-12,2023-05-10,2023-04-28,1,6423.00,"[6422.5, 6422.5]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33146,3113,14223,256935,295,None,20230510-5201-196238164,None
49945,Active,2023-05-12,2023-05-10,2023-05-05,1,5535.00,"[5535.0, 5535.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,3113,14223,256958,295,None,5567909,None
50012,Active,2023-05-12,2023-05-11,2023-05-10,1,4590.00,[4590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230511-5201-198149170,None
50018,Active,2023-05-12,2023-05-11,2023-05-10,1,4590.00,[4590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
50037,Active,2023-05-12,2023-05-11,2023-05-11,1,4490.00,[4490.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230511-5201-198466501,None
50040,Active,2023-05-13,2023-05-12,2023-05-11,1,6450.00,[6450.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19860,295,None,None,None
50060,Active,2023-05-13,2023-05-12,2023-05-12,1,4590.00,[4590.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
49903,Active,2023-05-14,2023-05-12,2023-05-03,1,4046.00,"[4046.0, 4046.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230512-5201-197132482,None
49942,Active,2023-05-14,2023-05-13,2023-05-05,1,5773.00,[5773.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,46020,295,None,10421918,None
50067,Active,2023-05-14,2023-05-12,2023-05-12,1,6793.00,"[6792.5, 6792.5]",2250.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19860,295,None,None,None
50031,Active,2023-05-15,2023-05-13,2023-05-11,1,5000.00,"[5000.0, 5000.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256935,295,None,20230513-5201-198423253,None
50086,Active,2023-05-15,2023-05-14,2023-05-15,1,5335.00,[5335.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
49571,Active,2023-05-19,2023-05-15,2023-04-13,1,4980.00,"[4940.0, 4980.0, 4980.0, 4980.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,3113,14218,294094,295,None,20230515-5201-193454853,None
49572,Active,2023-05-19,2023-05-15,2023-04-13,1,4980.00,"[4940.0, 4980.0, 4980.0, 4980.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,3113,14218,294094,295,None,20230515-5201-193454853,None
49784,Active,2023-05-19,2023-05-15,2023-04-26,1,6263.00,"[10078.75, 7094.5, 7262.5, 7262.5]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,3113,14223,256935,295,None,20230515-5201-195792834,None
49785,Active,2023-05-19,2023-05-15,2023-04-26,1,7263.00,"[10578.75, 7094.5, 7262.5, 7262.5]",875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33146,3113,14223,256935,295,None,20230515-5201-195794496,None
49773,Active,2023-05-20,2023-05-15,2023-04-26,1,4710.00,"[7605.0, 5120.0, 5120.0, 5120.0, 4710.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,3113,14218,19852,295,None,20230515-5201-195743567,None
49943,Active,2023-05-20,2023-05-19,2023-05-05,1,5000.00,[5000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230519-5201-197420379,None
50121,Active,2023-05-20,2023-05-19,2023-05-16,1,5795.00,[5795.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19860,295,None,None,None
50122,Active,2023-05-20,2023-05-19,2023-05-16,1,5795.00,[5795.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19860,295,None,None,None
50179,Active,2023-05-21,2023-05-20,2023-05-20,1,6327.00,[6326.55],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,3113,14223,256938,295,None,720,None
50181,Active,2023-05-21,2023-05-20,2023-05-20,1,5955.00,[5955.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,19860,295,None,None,None
50084,Active,2023-05-22,2023-05-20,2023-05-14,1,6546.00,"[6356.0, 6546.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19860,295,None,None,None
50183,Active,2023-05-22,2023-05-21,2023-05-21,1,5315.00,[5315.25],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
50192,Active,2023-05-22,2023-05-21,2023-05-22,1,6500.00,[6500.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
50190,Active,2023-05-23,2023-05-22,2023-05-21,1,7450.00,[11175.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230522-5201-200283951,None
50204,Active,2023-05-23,2023-05-22,2023-05-22,1,7100.00,[7100.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230522-5201-200389209,None
50220,Active,2023-05-24,2023-05-23,2023-05-23,1,8804.00,[8804.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,3113,14223,46020,295,None,10468181,None
50053,Active,2023-05-25,2023-05-23,2023-05-12,1,6525.00,"[6129.0, 6525.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256935,295,None,20230523-5201-198534024,None
50196,Active,2023-05-25,2023-05-22,2023-05-22,1,7630.00,"[7100.0, 7630.0, 7630.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230522-5201-200333770,None
50197,Active,2023-05-25,2023-05-23,2023-05-22,1,9145.00,"[9145.0, 9145.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,3113,14223,46020,295,None,10463845,None
50203,Active,2023-05-25,2023-05-24,2023-05-22,1,7630.00,[7630.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,3113,14218,19852,295,None,20230524-5201-200386582,None
50254,Active,2023-05-26,2023-05-25,2023-05-25,1,8650.00,[8650.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230525-5201-201073906,None
49239,Active,2023-05-27,2023-05-14,2023-03-21,1,4465.00,"[3923.5, 3923.5, 3980.5, 3980.5, 4018.5, 3980.5, 3980.5, 4427.0, 4161.0, 4427.0, 4465.0, 4465.0, 4465.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19860,295,None,None,None
50156,Active,2023-05-27,2023-05-26,2023-05-19,1,6460.00,[6460.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,3113,14218,19852,295,None,20230526-5201-199936096,None
50226,Active,2023-05-27,2023-05-26,2023-05-23,1,8228.00,[13842.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,3113,14223,256935,295,None,20230526-5201-200658424,None
50236,Active,2023-05-27,2023-05-26,2023-05-24,1,6650.00,[6650.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,3113,14218,19852,295,None,20230526-5201-200883597,None
